element,time
1663, 745.000000
1664, 750.000000
1665, 750.000000
1666, 741.000000
1667, 741.000000
1668, 749.000000
1669, 773.000000
1670, 782.000000
1671, 753.000000
1672, 745.000000
1673, 751.000000
1674, 748.000000
1675, 739.000000
1676, 769.000000
1677, 753.000000
1678, 783.000000
1679, 748.000000
1680, 749.000000
1681, 747.000000
1682, 746.000000
1683, 750.000000
1684, 749.000000
1685, 1731.000000
1686, 748.000000
1687, 750.000000
1688, 748.000000
1689, 755.000000
1690, 752.000000
1691, 755.000000
1692, 751.000000
1693, 755.000000
1694, 741.000000
1695, 741.000000
1696, 745.000000
1697, 759.000000
1698, 751.000000
1699, 745.000000
1700, 757.000000
1701, 782.000000
1702, 747.000000
1703, 743.000000
1704, 772.000000
1705, 751.000000
1706, 751.000000
1707, 744.000000
1708, 1277.000000
1709, 751.000000
1710, 750.000000
1711, 753.000000
1712, 756.000000
1713, 745.000000
1714, 1726.000000
1715, 747.000000
1716, 747.000000
1717, 747.000000
1718, 753.000000
1719, 755.000000
1720, 779.000000
1721, 753.000000
1722, 749.000000
1723, 783.000000
1724, 752.000000
1725, 747.000000
1726, 749.000000
1727, 747.000000
1728, 753.000000
1729, 750.000000
1730, 1276.000000
1731, 750.000000
1732, 747.000000
1733, 740.000000
1734, 745.000000
1735, 744.000000
1736, 758.000000
1737, 749.000000
1738, 1284.000000
1739, 747.000000
1740, 755.000000
1741, 753.000000
1742, 748.000000
1743, 754.000000
1744, 753.000000
1745, 745.000000
1746, 780.000000
1747, 753.000000
1748, 745.000000
1749, 757.000000
1750, 751.000000
1751, 3071.000000
1752, 704.000000
1753, 699.000000
1754, 1620.000000
1755, 705.000000
1756, 716.000000
1757, 708.000000
1758, 704.000000
1759, 707.000000
1760, 738.000000
1761, 703.000000
1762, 708.000000
1763, 705.000000
1764, 702.000000
1765, 707.000000
1766, 709.000000
1767, 706.000000
1768, 711.000000
1769, 735.000000
1770, 704.000000
1771, 703.000000
1772, 708.000000
1773, 708.000000
1774, 699.000000
1775, 705.000000
1776, 732.000000
1777, 739.000000
1778, 697.000000
1779, 702.000000
1780, 716.000000
1781, 707.000000
1782, 705.000000
1783, 704.000000
1784, 707.000000
1785, 1614.000000
1786, 701.000000
1787, 704.000000
1788, 696.000000
1789, 696.000000
1790, 709.000000
1791, 705.000000
1792, 700.000000
1793, 1196.000000
1794, 705.000000
1795, 698.000000
1796, 700.000000
1797, 703.000000
1798, 700.000000
1799, 704.000000
1800, 857.000000
1801, 703.000000
1802, 737.000000
1803, 708.000000
1804, 703.000000
1805, 703.000000
1806, 705.000000
1807, 706.000000
1808, 713.000000
1809, 706.000000
1810, 708.000000
1811, 698.000000
1812, 705.000000
1813, 703.000000
1814, 711.000000
1815, 705.000000
1816, 808.000000
1817, 703.000000
1818, 704.000000
1819, 736.000000
1820, 705.000000
1821, 709.000000
1822, 702.000000
1823, 698.000000
1824, 706.000000
1825, 703.000000
1826, 702.000000
1827, 738.000000
1828, 698.000000
1829, 705.000000
1830, 694.000000
1831, 704.000000
1832, 709.000000
1833, 708.000000
1834, 700.000000
1835, 1635.000000
1836, 701.000000
1837, 699.000000
1838, 724.000000
1839, 708.000000
1840, 710.000000
1841, 708.000000
1842, 703.000000
1843, 695.000000
1844, 738.000000
1845, 697.000000
1846, 704.000000
1847, 708.000000
1848, 710.000000
1849, 705.000000
1850, 728.000000
1851, 710.000000
1852, 705.000000
1853, 700.000000
1854, 699.000000
1855, 713.000000
1856, 708.000000
1857, 708.000000
1858, 703.000000
1859, 703.000000
1860, 708.000000
1861, 748.000000
1862, 701.000000
1863, 701.000000
1864, 708.000000
1865, 703.000000
1866, 695.000000
1867, 705.000000
1868, 705.000000
1869, 708.000000
1870, 703.000000
1871, 704.000000
1872, 700.000000
1873, 706.000000
1874, 699.000000
1875, 705.000000
1876, 700.000000
1877, 705.000000
1878, 714.000000
1879, 708.000000
1880, 708.000000
1881, 710.000000
1882, 705.000000
1883, 714.000000
1884, 698.000000
1885, 706.000000
1886, 697.000000
1887, 703.000000
1888, 705.000000
1889, 701.000000
1890, 717.000000
1891, 702.000000
1892, 701.000000
1893, 702.000000
1894, 707.000000
1895, 706.000000
1896, 731.000000
1897, 698.000000
1898, 702.000000
1899, 709.000000
1900, 705.000000
1901, 714.000000
1902, 708.000000
1903, 709.000000
1904, 712.000000
1905, 695.000000
1906, 702.000000
1907, 696.000000
1908, 706.000000
1909, 706.000000
1910, 719.000000
1911, 707.000000
1912, 704.000000
1913, 712.000000
1914, 703.000000
1915, 702.000000
1916, 704.000000
1917, 698.000000
1918, 706.000000
1919, 701.000000
1920, 711.000000
1921, 703.000000
1922, 706.000000
1923, 727.000000
1924, 708.000000
1925, 706.000000
1926, 709.000000
1927, 744.000000
1928, 711.000000
1929, 702.000000
1930, 710.000000
1931, 703.000000
1932, 705.000000
1933, 706.000000
1934, 697.000000
1935, 705.000000
1936, 720.000000
1937, 694.000000
1938, 701.000000
1939, 709.000000
1940, 708.000000
1941, 704.000000
1942, 702.000000
1943, 704.000000
1944, 712.000000
1945, 702.000000
1946, 707.000000
1947, 706.000000
1948, 699.000000
1949, 704.000000
1950, 703.000000
1951, 709.000000
1952, 701.000000
1953, 707.000000
1954, 699.000000
1955, 705.000000
1956, 715.000000
1957, 706.000000
1958, 705.000000
1959, 707.000000
1960, 710.000000
1961, 707.000000
1962, 703.000000
1963, 703.000000
1964, 703.000000
1965, 701.000000
1966, 700.000000
1967, 705.000000
1968, 701.000000
1969, 704.000000
1970, 708.000000
1971, 695.000000
1972, 709.000000
1973, 704.000000
1974, 704.000000
1975, 708.000000
1976, 706.000000
1977, 710.000000
1978, 702.000000
1979, 705.000000
1980, 705.000000
1981, 695.000000
1982, 721.000000
1983, 695.000000
1984, 702.000000
1985, 708.000000
1986, 701.000000
1987, 707.000000
1988, 703.000000
1989, 706.000000
1990, 710.000000
1991, 706.000000
1992, 772.000000
1993, 703.000000
1994, 705.000000
1995, 700.000000
1996, 712.000000
1997, 705.000000
1998, 699.000000
1999, 703.000000
2000, 705.000000
2001, 702.000000
2002, 705.000000
2003, 706.000000
2004, 710.000000
2005, 711.000000
2006, 710.000000
2007, 703.000000
2008, 868.000000
2009, 706.000000
2010, 705.000000
2011, 701.000000
2012, 709.000000
2013, 706.000000
2014, 711.000000
2015, 701.000000
2016, 704.000000
2017, 701.000000
2018, 712.000000
2019, 707.000000
2020, 704.000000
2021, 711.000000
2022, 703.000000
2023, 704.000000
2024, 709.000000
2025, 697.000000
2026, 701.000000
2027, 706.000000
2028, 699.000000
2029, 703.000000
2030, 705.000000
2031, 705.000000
2032, 706.000000
2033, 702.000000
2034, 709.000000
2035, 701.000000
2036, 701.000000
2037, 714.000000
2038, 704.000000
2039, 704.000000
2040, 705.000000
2041, 697.000000
2042, 704.000000
2043, 698.000000
2044, 706.000000
2045, 705.000000
2046, 699.000000
2047, 699.000000
2048, 712.000000
2049, 701.000000
2050, 705.000000
2051, 698.000000
2052, 716.000000
2053, 713.000000
2054, 700.000000
2055, 705.000000
2056, 707.000000
2057, 701.000000
2058, 711.000000
2059, 704.000000
2060, 710.000000
2061, 708.000000
2062, 708.000000
2063, 703.000000
2064, 704.000000
2065, 704.000000
2066, 703.000000
2067, 706.000000
2068, 715.000000
2069, 706.000000
2070, 704.000000
2071, 699.000000
2072, 712.000000
2073, 702.000000
2074, 704.000000
2075, 710.000000
2076, 712.000000
2077, 705.000000
2078, 710.000000
2079, 705.000000
2080, 714.000000
2081, 699.000000
2082, 704.000000
2083, 726.000000
2084, 695.000000
2085, 700.000000
2086, 705.000000
2087, 706.000000
2088, 706.000000
2089, 712.000000
2090, 709.000000
2091, 702.000000
2092, 705.000000
2093, 704.000000
2094, 704.000000
2095, 708.000000
2096, 711.000000
2097, 706.000000
2098, 701.000000
2099, 698.000000
2100, 705.000000
2101, 699.000000
2102, 704.000000
2103, 703.000000
2104, 704.000000
2105, 703.000000
2106, 705.000000
2107, 702.000000
2108, 708.000000
2109, 702.000000
2110, 706.000000
2111, 704.000000
2112, 706.000000
2113, 705.000000
2114, 703.000000
2115, 704.000000
2116, 705.000000
2117, 699.000000
2118, 710.000000
2119, 700.000000
2120, 711.000000
2121, 704.000000
2122, 701.000000
2123, 702.000000
2124, 703.000000
2125, 711.000000
2126, 702.000000
2127, 723.000000
2128, 705.000000
2129, 706.000000
2130, 705.000000
2131, 699.000000
2132, 704.000000
2133, 705.000000
2134, 705.000000
2135, 699.000000
2136, 706.000000
2137, 708.000000
2138, 707.000000
2139, 714.000000
2140, 708.000000
2141, 706.000000
2142, 705.000000
2143, 715.000000
2144, 703.000000
2145, 702.000000
2146, 709.000000
2147, 706.000000
2148, 698.000000
2149, 701.000000
2150, 704.000000
2151, 708.000000
2152, 709.000000
2153, 705.000000
2154, 706.000000
2155, 704.000000
2156, 704.000000
2157, 706.000000
2158, 708.000000
2159, 703.000000
2160, 702.000000
2161, 704.000000
2162, 702.000000
2163, 700.000000
2164, 707.000000
2165, 703.000000
2166, 702.000000
2167, 703.000000
2168, 705.000000
2169, 726.000000
2170, 710.000000
2171, 710.000000
2172, 705.000000
2173, 708.000000
2174, 701.000000
2175, 702.000000
2176, 694.000000
2177, 700.000000
2178, 701.000000
2179, 700.000000
2180, 709.000000
2181, 703.000000
2182, 719.000000
2183, 701.000000
2184, 712.000000
2185, 706.000000
2186, 702.000000
2187, 707.000000
2188, 725.000000
2189, 702.000000
2190, 709.000000
2191, 705.000000
2192, 703.000000
2193, 703.000000
2194, 703.000000
2195, 702.000000
2196, 707.000000
2197, 707.000000
2198, 704.000000
2199, 705.000000
2200, 711.000000
2201, 709.000000
2202, 703.000000
2203, 700.000000
2204, 704.000000
2205, 699.000000
2206, 706.000000
2207, 708.000000
2208, 709.000000
2209, 706.000000
2210, 702.000000
2211, 697.000000
2212, 704.000000
2213, 706.000000
2214, 702.000000
2215, 708.000000
2216, 712.000000
2217, 711.000000
2218, 712.000000
2219, 705.000000
2220, 699.000000
2221, 699.000000
2222, 698.000000
2223, 698.000000
2224, 697.000000
2225, 701.000000
2226, 705.000000
2227, 709.000000
2228, 703.000000
2229, 710.000000
2230, 704.000000
2231, 704.000000
2232, 712.000000
2233, 759.000000
2234, 702.000000
2235, 705.000000
2236, 705.000000
2237, 707.000000
2238, 700.000000
2239, 723.000000
2240, 699.000000
2241, 701.000000
2242, 701.000000
2243, 709.000000
2244, 709.000000
2245, 706.000000
2246, 701.000000
2247, 705.000000
2248, 704.000000
2249, 702.000000
2250, 708.000000
2251, 704.000000
2252, 698.000000
2253, 712.000000
2254, 700.000000
2255, 710.000000
2256, 715.000000
2257, 703.000000
2258, 700.000000
2259, 707.000000
2260, 712.000000
2261, 709.000000
2262, 701.000000
2263, 711.000000
2264, 716.000000
2265, 702.000000
2266, 707.000000
2267, 702.000000
2268, 701.000000
2269, 707.000000
2270, 708.000000
2271, 701.000000
2272, 705.000000
2273, 704.000000
2274, 712.000000
2275, 710.000000
2276, 709.000000
2277, 708.000000
2278, 702.000000
2279, 709.000000
2280, 712.000000
2281, 704.000000
2282, 706.000000
2283, 698.000000
2284, 697.000000
2285, 700.000000
2286, 698.000000
2287, 704.000000
2288, 704.000000
2289, 701.000000
2290, 708.000000
2291, 711.000000
2292, 712.000000
2293, 706.000000
2294, 705.000000
2295, 710.000000
2296, 709.000000
2297, 708.000000
2298, 709.000000
2299, 705.000000
2300, 702.000000
2301, 703.000000
2302, 706.000000
2303, 706.000000
2304, 710.000000
2305, 702.000000
2306, 706.000000
2307, 708.000000
2308, 711.000000
2309, 707.000000
2310, 709.000000
2311, 707.000000
2312, 705.000000
2313, 702.000000
2314, 708.000000
2315, 706.000000
2316, 706.000000
2317, 706.000000
2318, 710.000000
2319, 705.000000
2320, 715.000000
2321, 705.000000
2322, 707.000000
2323, 709.000000
2324, 703.000000
2325, 710.000000
2326, 711.000000
2327, 701.000000
2328, 703.000000
2329, 704.000000
2330, 704.000000
2331, 707.000000
2332, 694.000000
2333, 711.000000
2334, 709.000000
2335, 701.000000
2336, 704.000000
2337, 706.000000
2338, 704.000000
2339, 703.000000
2340, 707.000000
2341, 705.000000
2342, 709.000000
2343, 714.000000
2344, 709.000000
2345, 711.000000
2346, 708.000000
2347, 708.000000
2348, 705.000000
2349, 709.000000
2350, 710.000000
2351, 699.000000
2352, 704.000000
2353, 708.000000
2354, 705.000000
2355, 702.000000
2356, 702.000000
2357, 705.000000
2358, 706.000000
2359, 706.000000
2360, 709.000000
2361, 705.000000
2362, 705.000000
2363, 705.000000
2364, 708.000000
2365, 704.000000
2366, 705.000000
2367, 709.000000
2368, 703.000000
2369, 707.000000
2370, 701.000000
2371, 712.000000
2372, 706.000000
2373, 705.000000
2374, 703.000000
2375, 712.000000
2376, 710.000000
2377, 710.000000
2378, 712.000000
2379, 704.000000
2380, 705.000000
2381, 707.000000
2382, 715.000000
2383, 707.000000
2384, 729.000000
2385, 700.000000
2386, 703.000000
2387, 703.000000
2388, 699.000000
2389, 705.000000
2390, 705.000000
2391, 705.000000
2392, 708.000000
2393, 710.000000
2394, 699.000000
2395, 710.000000
2396, 700.000000
2397, 705.000000
2398, 706.000000
2399, 707.000000
2400, 1536.000000
2401, 738.000000
2402, 699.000000
2403, 703.000000
2404, 710.000000
2405, 705.000000
2406, 699.000000
2407, 706.000000
2408, 704.000000
2409, 704.000000
2410, 701.000000
2411, 706.000000
2412, 707.000000
2413, 705.000000
2414, 714.000000
2415, 698.000000
2416, 703.000000
2417, 706.000000
2418, 702.000000
2419, 707.000000
2420, 702.000000
2421, 701.000000
2422, 697.000000
2423, 700.000000
2424, 707.000000
2425, 700.000000
2426, 703.000000
2427, 712.000000
2428, 707.000000
2429, 703.000000
2430, 707.000000
2431, 701.000000
2432, 710.000000
2433, 714.000000
2434, 703.000000
2435, 696.000000
2436, 708.000000
2437, 705.000000
2438, 704.000000
2439, 704.000000
2440, 706.000000
2441, 702.000000
2442, 701.000000
2443, 701.000000
2444, 702.000000
2445, 711.000000
2446, 699.000000
2447, 699.000000
2448, 705.000000
2449, 704.000000
2450, 702.000000
2451, 698.000000
2452, 708.000000
2453, 701.000000
2454, 705.000000
2455, 710.000000
2456, 709.000000
2457, 707.000000
2458, 714.000000
2459, 725.000000
2460, 708.000000
2461, 703.000000
2462, 702.000000
2463, 705.000000
2464, 706.000000
2465, 702.000000
2466, 719.000000
2467, 699.000000
2468, 694.000000
2469, 708.000000
2470, 700.000000
2471, 706.000000
2472, 712.000000
2473, 708.000000
2474, 771.000000
2475, 703.000000
2476, 705.000000
2477, 708.000000
2478, 704.000000
2479, 708.000000
2480, 704.000000
2481, 701.000000
2482, 724.000000
2483, 709.000000
2484, 709.000000
2485, 708.000000
2486, 708.000000
2487, 703.000000
2488, 708.000000
2489, 701.000000
2490, 708.000000
2491, 708.000000
2492, 701.000000
2493, 705.000000
2494, 707.000000
2495, 698.000000
2496, 704.000000
2497, 700.000000
2498, 700.000000
2499, 708.000000
2500, 703.000000
2501, 713.000000
2502, 708.000000
2503, 711.000000
2504, 708.000000
2505, 708.000000
2506, 704.000000
2507, 706.000000
2508, 699.000000
2509, 705.000000
2510, 707.000000
2511, 703.000000
2512, 707.000000
2513, 711.000000
2514, 706.000000
2515, 710.000000
2516, 703.000000
2517, 708.000000
2518, 701.000000
2519, 713.000000
2520, 704.000000
2521, 705.000000
2522, 700.000000
2523, 705.000000
2524, 707.000000
2525, 711.000000
2526, 704.000000
2527, 702.000000
2528, 706.000000
2529, 705.000000
2530, 695.000000
2531, 709.000000
2532, 714.000000
2533, 701.000000
2534, 711.000000
2535, 705.000000
2536, 713.000000
2537, 697.000000
2538, 706.000000
2539, 706.000000
2540, 704.000000
2541, 705.000000
2542, 702.000000
2543, 704.000000
2544, 703.000000
2545, 709.000000
2546, 701.000000
2547, 716.000000
2548, 700.000000
2549, 707.000000
2550, 703.000000
2551, 704.000000
2552, 711.000000
2553, 708.000000
2554, 704.000000
2555, 707.000000
2556, 718.000000
2557, 707.000000
2558, 724.000000
2559, 704.000000
2560, 708.000000
2561, 705.000000
2562, 709.000000
2563, 707.000000
2564, 712.000000
2565, 714.000000
2566, 705.000000
2567, 704.000000
2568, 713.000000
2569, 703.000000
2570, 703.000000
2571, 706.000000
2572, 708.000000
2573, 704.000000
2574, 704.000000
2575, 700.000000
2576, 707.000000
2577, 703.000000
2578, 705.000000
2579, 707.000000
2580, 705.000000
2581, 706.000000
2582, 707.000000
2583, 702.000000
2584, 708.000000
2585, 700.000000
2586, 703.000000
2587, 705.000000
2588, 700.000000
2589, 711.000000
2590, 706.000000
2591, 700.000000
2592, 705.000000
2593, 713.000000
2594, 707.000000
2595, 712.000000
2596, 718.000000
2597, 701.000000
2598, 705.000000
2599, 704.000000
2600, 709.000000
2601, 700.000000
2602, 703.000000
2603, 712.000000
2604, 716.000000
2605, 703.000000
2606, 701.000000
2607, 710.000000
2608, 703.000000
2609, 711.000000
2610, 707.000000
2611, 705.000000
2612, 706.000000
2613, 708.000000
2614, 705.000000
2615, 705.000000
2616, 705.000000
2617, 705.000000
2618, 700.000000
2619, 703.000000
2620, 702.000000
2621, 721.000000
2622, 705.000000
2623, 711.000000
2624, 704.000000
2625, 714.000000
2626, 708.000000
2627, 711.000000
2628, 706.000000
2629, 703.000000
2630, 701.000000
2631, 706.000000
2632, 705.000000
2633, 702.000000
2634, 705.000000
2635, 701.000000
2636, 702.000000
2637, 695.000000
2638, 708.000000
2639, 703.000000
2640, 709.000000
2641, 700.000000
2642, 704.000000
2643, 702.000000
2644, 701.000000
2645, 704.000000
2646, 708.000000
2647, 700.000000
2648, 708.000000
2649, 696.000000
2650, 705.000000
2651, 698.000000
2652, 710.000000
2653, 699.000000
2654, 713.000000
2655, 710.000000
2656, 705.000000
2657, 701.000000
2658, 710.000000
2659, 709.000000
2660, 698.000000
2661, 707.000000
2662, 700.000000
2663, 705.000000
2664, 712.000000
2665, 704.000000
2666, 699.000000
2667, 702.000000
2668, 702.000000
2669, 707.000000
2670, 708.000000
2671, 705.000000
2672, 721.000000
2673, 699.000000
2674, 708.000000
2675, 704.000000
2676, 704.000000
2677, 707.000000
2678, 701.000000
2679, 702.000000
2680, 710.000000
2681, 704.000000
2682, 698.000000
2683, 702.000000
2684, 703.000000
2685, 699.000000
2686, 699.000000
2687, 704.000000
2688, 711.000000
2689, 710.000000
2690, 700.000000
2691, 700.000000
2692, 707.000000
2693, 702.000000
2694, 700.000000
2695, 709.000000
2696, 746.000000
2697, 709.000000
2698, 709.000000
2699, 705.000000
2700, 701.000000
2701, 697.000000
2702, 704.000000
2703, 704.000000
2704, 705.000000
2705, 698.000000
2706, 705.000000
2707, 702.000000
2708, 700.000000
2709, 703.000000
2710, 695.000000
